commodity, market, arrival, minprice, maxprice, modalprice, day, month, year
Bengal Grams(Gram),,,2300,2551,2400,29,1,2014
Bengal Grams(Gram),Shrirampur,4.1,2500,3600,3500,29,1,2014
Bengal Grams(Gram),Solapur,1.2,2400,2900,2491,29,1,2014
Bengal Grams(Gram),Umarked(Danki),12,2600,3100,3000,29,1,2014
Bengal Grams(Gram),Wardha,3,1950,2425,2250,29,1,2014
Black Grams (Urd Beans),Deglur,0.1,4451,4451,4451,29,1,2014
Black Grams (Urd Beans),Kolhapur(Laxmipuri),4,5900,6300,6100,29,1,2014
Black Grams (Urd Beans),Pune,0.8,5200,5400,5300,29,1,2014
Cowpea (Lobia)(Asparagus),Kolhapur(Laxmipuri),4,5400,5400,5400,29,1,2014
Green Gram Dal,Kolhapur(Laxmipuri),4,8500,8500,8500,29,1,2014
Green Grams (Moong),Akola,1.5,5850,7000,6425,29,1,2014
Green Grams (Moong),Dhule,1,4500,6260,6150,29,1,2014
Green Grams (Moong),Jalana,0.1,7000,7000,7000,29,1,2014
Green Grams (Moong),Jalgaon,0.9,6000,7000,6000,29,1,2014
Green Grams (Moong),Khamgaon,1.6,5700,7250,6475,29,1,2014
Green Grams (Moong),Kolhapur(Laxmipuri),8,6500,7500,7000,29,1,2014
Green Grams (Moong),Manmad,0.3,5700,6501,5700,29,1,2014
Green Grams (Moong),Mehekar,0.8,6600,7150,6850,29,1,2014
Green Grams (Moong),Murim,0.1,4801,4801,4801,29,1,2014
Green Grams (Moong),Pune,4.9,5000,6000,5500,29,1,2014
Green Grams (Moong),Sangli,6,5000,7500,6250,29,1,2014
Green Grams (Moong),Shegaon,0.8,5850,7350,7000,29,1,2014
Green Peas,Kolhapur(Laxmipuri),4,3150,4350,3750,29,1,2014
Green Peas,Pune,13.4,3000,4600,3800,29,1,2014
Green Peas,Solapur,0.6,2151,4700,2151,29,1,2014
Horses Gram,Nandgaon,0.3,789,2828,2200,29,1,2014
Horses Gram,Nandurbar,0.1,2323,2323,2323,29,1,2014
Lentil(Masur),Kolhapur(Laxmipuri),5,6000,6000,6000,29,1,2014
Lentil(Masur),Pune,6.4,5100,5400,5250,29,1,2014
Masur Dal,Kolhapur(Laxmipuri),6,5150,5300,5200,29,1,2014
Mataki,Dhule,2,4500,5600,5300,29,1,2014
Mataki,Dondaicha,1.8,5501,6000,5800,29,1,2014
Mataki,Dondaicha(Sindhkheda),0.5,5476,5776,5700,29,1,2014
Mataki,Jalana,0.1,6000,6000,6000,29,1,2014
Mataki,Majalgaon,0.1,4000,4000,4000,29,1,2014
Mataki,Nandurbar,0.2,5000,5400,5400,29,1,2014
Mataki,Sangli,16,4500,7000,5750,29,1,2014
Mataki,Shirpur,1.6,4700,6201,5801,29,1,2014
Mataki,Solapur,1,5200,5500,5400,29,1,2014
Ajwan,Nandurbar,10.9,7400,12101,9950,29,1,2014
Ajwan,Shegaon,0.6,7400,8400,7900,29,1,2014
Chili Red,Ahmednagar,24.1,4500,9000,6750,29,1,2014
Chili Red,Amarawati,0.7,2000,2200,2100,29,1,2014
Chili Red,Kolhapur(Laxmipuri),4,14000,49000,31500,29,1,2014
Chili Red,Nandurbar,142.5,1400,2026,1751,29,1,2014
Chili Red,Sangli,14,5550,10000,7500,29,1,2014
Chili Red,Shirpur,6.9,859,1311,1225,29,1,2014
Chili Red,Solapur,16.3,2500,13300,8000,29,1,2014
Corriander seed,Pune,4.3,8000,15000,11500,29,1,2014
Corriander seed,Sangli,0.2,6000,7700,6850,29,1,2014
Garlic,Amarawati,10,2000,4000,3000,29,1,2014
Garlic,Karad,5.1,5000,6000,5500,29,1,2014
Ginger,Amarawati,8,4500,5500,5000,29,1,2014
Ginger,Jalgaon,1,3800,3800,3800,29,1,2014
Ginger,Karad,0.6,4500,6000,5000,29,1,2014
Ginger,Nagpur,42.5,5000,6000,5500,29,1,2014
Ginger,Patan,0.6,5000,6000,5500,29,1,2014
Ginger,Pune,40.6,5000,6000,5500,29,1,2014
Turmeric,Basmat,19.1,5700,7600,6500,29,1,2014
Turmeric,Hingoli,70.5,5300,6320,5810,29,1,2014
Turmeric,Loha,2.6,4800,4825,4801,29,1,2014
Turmeric,Sangli,286.6,4500,11111,6850,29,1,2014
Banana - Green,Pune(Khadiki),0.2,600,1200,900,29,1,2014
Beetroot,Amarawati,0.5,700,800,750,29,1,2014
Beetroot,Nagpur,10,700,800,750,29,1,2014
Beetroot,Pune,11.3,400,1000,700,29,1,2014
Beetroot,Pune(Khadiki),0.3,600,600,600,29,1,2014
Beetroot,Pune(Pimpri),0.1,800,1000,900,29,1,2014
Bhindi(Ladies Finger),Amarawati,0.7,3000,3200,3100,29,1,2014
Bhindi(Ladies Finger),Aurangabad,0.9,1600,1800,1700,29,1,2014
Bhindi(Ladies Finger),Jalgaon,1.2,1200,2100,1700,29,1,2014
Bhindi(Ladies Finger),Kalmeshwar,0.1,1535,1700,1645,29,1,2014
Bhindi(Ladies Finger),Karad,1.5,1500,2800,2200,29,1,2014
Bhindi(Ladies Finger),Mangal Wedha,0.1,3000,3000,3000,29,1,2014
Bhindi(Ladies Finger),Mumbai,124,1400,3400,2400,29,1,2014
Bhindi(Ladies Finger),Patan,0.6,3000,3500,3300,29,1,2014
Bhindi(Ladies Finger),Pune,22.5,1500,3000,2250,29,1,2014
Bhindi(Ladies Finger),Pune(Khadiki),0.1,3000,3000,3000,29,1,2014
Bhindi(Ladies Finger),Solapur,1,700,3000,2000,29,1,2014
Bhindi(Ladies Finger),Vadgaonpeth,2.2,1500,3000,2000,29,1,2014
Bitter gourd,Amarawati,0.7,2000,2200,2100,29,1,2014
Bitter gourd,Karad,0.6,1800,2400,2000,29,1,2014
Bitter gourd,Mangal Wedha,0.1,2300,2300,2300,29,1,2014
Bitter gourd,Mumbai,28,3000,3600,3300,29,1,2014
Bitter gourd,Patan,0.6,2500,3000,2800,29,1,2014
Bitter gourd,Pune,2.8,2000,3000,2500,29,1,2014
Bitter gourd,Solapur,0.4,600,3000,1600,29,1,2014
Bitter gourd,Vadgaonpeth,1.2,1000,1500,1200,29,1,2014
Bottle gourd,Aurangabad,0.9,300,500,400,29,1,2014
Bottle gourd,Kalmeshwar,0.1,445,600,530,29,1,2014
Bottle gourd,Karad,1.2,300,500,400,29,1,2014
Bottle gourd,Mumbai,28,600,800,700,29,1,2014
Bottle gourd,Nagpur,10,300,400,350,29,1,2014
Bottle gourd,Patan,0.6,600,800,700,29,1,2014
Bottle gourd,Pune,9.9,300,800,650,29,1,2014
Bottle gourd,Pune(Khadiki),0.9,300,800,550,29,1,2014
Bottle gourd,Pune(Pimpri),0.5,800,1000,900,29,1,2014
Bottle gourd,Satara,0.2,1000,1500,1250,29,1,2014
Brinjal,Amarawati,1,600,700,650,29,1,2014
Brinjal,Aurangabad,9.3,500,700,600,29,1,2014
Brinjal,Jalgaon,3.2,500,1200,800,29,1,2014
Brinjal,Kalmeshwar,0.3,180,300,260,29,1,2014
Brinjal,Karad,3,300,400,350,29,1,2014
Brinjal,Mumbai,56,500,1000,750,29,1,2014
Brinjal,Nagpur,40,200,300,250,29,1,2014
Brinjal,Patan,1.2,300,500,400,29,1,2014
Brinjal,Pune,32.8,400,1000,700,29,1,2014
Brinjal,Pune(Khadiki),1.8,300,1000,650,29,1,2014
Brinjal,Pune(Pimpri),0.5,1200,1500,1350,29,1,2014
Brinjal,Satara,1.3,200,500,350,29,1,2014
Brinjal,Vai,2,500,600,550,29,1,2014
Cabbage,Amarawati,1.5,500,600,550,29,1,2014
Cabbage,Aurangabad,3.9,300,400,350,29,1,2014
Cabbage,Jalgaon,60,450,950,800,29,1,2014
Cabbage,Karad,2.1,1000,2500,1800,29,1,2014
Cabbage,Mumbai,171,400,600,500,29,1,2014
Cabbage,Nagpur,60,200,300,250,29,1,2014
Cabbage,Patan,1.2,300,500,400,29,1,2014
Cabbage,Pune,71.1,200,500,350,29,1,2014
Cabbage,Pune(Khadiki),2.8,300,500,400,29,1,2014
Cabbage,Pune(Pimpri),1,500,500,500,29,1,2014
Cabbage,Satara,1.8,200,300,250,29,1,2014
Cabbage,Shrirampur,0.8,400,600,500,29,1,2014
Cabbage,Solapur,14.8,150,300,200,29,1,2014
Cabbage,Vadgaonpeth,4.5,200,400,300,29,1,2014
Cabbage,Vai,1.1,400,500,450,29,1,2014
Carrot,Amarawati,1.5,1000,1200,1100,29,1,2014
Carrot,Aurangabad,24,600,700,650,29,1,2014
Carrot,Jalgaon,2.3,900,900,900,29,1,2014
Carrot,Karad,2.7,500,800,600,29,1,2014
Carrot,Mumbai,170,700,900,800,29,1,2014
Carrot,Nagpur,30,700,800,750,29,1,2014
Carrot,Pune,102.2,700,1200,950,29,1,2014
Carrot,Satara,1.6,800,1000,900,29,1,2014
Carrot,Solapur,14.1,200,750,400,29,1,2014
Cauliflower,Amarawati,1,800,1000,900,29,1,2014
Cauliflower,Aurangabad,4.2,250,350,300,29,1,2014
Cauliflower,Jalgaon,4.5,400,700,500,29,1,2014
Cauliflower,Karad,3,1000,1500,1250,29,1,2014
Cauliflower,Mumbai,253,300,600,450,29,1,2014
Cauliflower,Nagpur,50,200,400,300,29,1,2014
Cauliflower,Patan,0.9,400,600,500,29,1,2014
Cauliflower,Pune,120.8,200,500,350,29,1,2014
Cauliflower,Pune(Khadiki),2.8,200,400,300,29,1,2014
Cauliflower,Pune(Pimpri),1,300,500,400,29,1,2014
Cauliflower,Satara,2.4,200,500,350,29,1,2014
Cauliflower,Shrirampur,0.9,500,700,600,29,1,2014
Cauliflower,Solapur,1168.8,160,480,200,29,1,2014
Cauliflower,Vadgaonpeth,4,300,600,400,29,1,2014
Cauliflower,Vai,2,600,700,650,29,1,2014
Chilly Capsicum,Amarawati,0.8,1200,1400,1300,29,1,2014
Chilly Capsicum,Aurangabad,0.8,1000,1300,1150,29,1,2014
Chilly Capsicum,Karad,0.9,800,1000,900,29,1,2014
Chilly Capsicum,Mumbai,96,1000,1400,1200,29,1,2014
Chilly Capsicum,Nagpur,10,1000,1200,1100,29,1,2014
Chilly Capsicum,Pune,13.9,600,1500,1050,29,1,2014
Chilly Capsicum,Pune(Khadiki),0.1,2000,2000,2000,29,1,2014
Chilly Capsicum,Solapur,2.5,300,1200,800,29,1,2014
Coriander,Amarawati,1,600,700,650,29,1,2014
Coriander,Aurangabad,900,200,350,275,29,1,2014
Coriander,Kalmeshwar,0.1,870,1000,980,29,1,2014
Coriander,Karad,210,300,500,400,29,1,2014
Coriander,Khed,1000,255,790,501,29,1,2014
Coriander,Maanachar,3373,101,1060,580,29,1,2014
Coriander,Nagpur,20,800,1000,900,29,1,2014
Coriander,Solapur,1410.3,100,700,400,29,1,2014
Cucumbar,Amarawati,0.8,1400,1600,1500,29,1,2014
Cucumbar,Aurangabad,3.3,800,1300,1050,29,1,2014
Cucumbar,Jalgaon,0.5,1200,1200,1200,29,1,2014
Cucumbar,Karad,1.2,400,600,500,29,1,2014
Cucumbar,Mangal Wedha,0.1,3300,3300,3300,29,1,2014
Cucumbar,Mumbai,98,800,1800,1300,29,1,2014
Cucumbar,Nagpur,5,800,1000,900,29,1,2014
Cucumbar,Patan,0.6,800,1000,900,29,1,2014
Cucumbar,Pune,26.3,1400,2200,1800,29,1,2014
Cucumbar,Pune(Khadiki),0.5,1200,1500,1350,29,1,2014
Cucumbar,Satara,0.3,2000,2500,2250,29,1,2014
Cucumbar,Solapur,2.4,200,1500,1000,29,1,2014
Drumstick,Aurangabad,0.3,4000,6000,5000,29,1,2014
Drumstick,Karad,0.6,3000,5000,4000,29,1,2014
Drumstick,Mumbai,20,4000,7000,5500,29,1,2014
Drumstick,Pune,2.1,4000,6000,5000,29,1,2014
Elephant Yam (Suran),Mumbai,50,1100,1300,1200,29,1,2014
Elephant Yam (Suran),Pune,3.2,1400,1600,1500,29,1,2014
Green Chilly,Aurangabad,1.9,1600,2200,1900,29,1,2014
Green Chilly,Jalgaon,4,1100,2000,1400,29,1,2014
Green Chilly,Kalmeshwar,0.2,850,1200,1040,29,1,2014
Green Chilly,Karad,1.5,1200,1800,1400,29,1,2014
Green Chilly,Mangal Wedha,0.4,800,1600,1200,29,1,2014
Green Chilly,Morshi,8.7,1600,1800,1700,29,1,2014
Green Chilly,Mumbai,66,1200,3200,2200,29,1,2014
Green Chilly,Nagpur,40,1000,1200,1100,29,1,2014
Green Chilly,Patan,0.9,1200,1500,1300,29,1,2014
Green Chilly,Pune,53.2,1500,2500,2000,29,1,2014
Green Chilly,Pune(Khadiki),0.3,2000,2000,2000,29,1,2014
Green Chilly,Satara,1,1000,1500,1250,29,1,2014
Green Chilly,Shrirampur,4,2000,2500,2250,29,1,2014
Green Chilly,Solapur,5.4,600,1500,900,29,1,2014
Guar,Amarawati,0.3,3300,3600,3450,29,1,2014
Guar,Gangapur,5,4500,4560,4530,29,1,2014
Guar,Patan,0.3,2500,3000,2800,29,1,2014
Guar,Pune,1.7,2500,5000,3750,29,1,2014
Guar,Solapur,0.3,3500,5000,3650,29,1,2014
Little gourd (Kundru),Mumbai,20,1200,3000,2100,29,1,2014
Little gourd (Kundru),Pune,3.5,1500,3500,2500,29,1,2014
Methi,Jalgaon,1.2,700,1000,800,29,1,2014
Methi,Khed,1500,51,615,401,29,1,2014
Methi,Solapur,843,50,350,200,29,1,2014
Onion,Amarawati,50,800,1500,1150,29,1,2014
Onion,Aurangabad,22.4,200,800,500,29,1,2014
Onion,Chandvad,1247.1,400,1031,850,29,1,2014
Onion,Devala,412.5,500,1053,900,29,1,2014
Onion,Dhule,270.1,300,1215,1050,29,1,2014
Onion,Jalgaon,60,450,950,800,29,1,2014
Onion,Karad,25.2,500,1200,800,29,1,2014
Onion,Kopargaon,95.4,300,1000,930,29,1,2014
Onion,Lasalgaon,2394,700,1061,930,29,1,2014
Onion,Manmad,1382,500,984,881,29,1,2014
Onion,Mumbai,1245,800,1150,975,29,1,2014
Onion,Nagpur,176.4,750,1300,1025,29,1,2014
Onion,,,700,1200,950,29,1,2014
Onion,Nandgaon,999.4,400,940,785,29,1,2014
Onion,Parner,3075.9,400,1000,700,29,1,2014
Onion,Pimpalgaon Baswant(Saykheda),763.1,600,1011,875,29,1,2014
Onion,Pune,2291.5,400,900,650,29,1,2014
Onion,Pune(Khadiki),6.5,300,700,500,29,1,2014
Onion,Pune(Pimpri),1.1,800,800,800,29,1,2014
Onion,Shirpur,10,200,1125,1025,29,1,2014
Onion,,,150,1200,1100,29,1,2014
Onion,Shrirampur,138.1,200,900,700,29,1,2014
Onion,Yeola,2003.6,300,975,875,29,1,2014
Peas Wet,Amarawati,2,1000,1200,1100,29,1,2014
Peas Wet,Karad,2.1,1400,1800,1600,29,1,2014
Peas Wet,Mumbai,485,1200,1600,1400,29,1,2014
Peas Wet,Pune,72.8,1200,2000,1600,29,1,2014
Peas Wet,Satara,2,1000,1500,1250,29,1,2014
Peas Wet,Vai,2,1800,2000,1900,29,1,2014
Potato,Amarawati,60,800,1000,900,29,1,2014
Potato,Aurangabad,60,900,1000,950,29,1,2014
Potato,Jalgaon,40,750,1000,850,29,1,2014
Potato,Karad,21,1500,2000,1800,29,1,2014
Potato,Mumbai,1680,900,1400,1150,29,1,2014
Potato,Nagpur,345.9,800,1200,1000,29,1,2014
Potato,Pune,584.3,600,1300,950,29,1,2014
Potato,Pune(Khadiki),2.6,400,1000,600,29,1,2014
Potato,Pune(Pimpri),1.5,800,900,850,29,1,2014
Potato,Shrirampur,9,1000,1200,1100,29,1,2014
Potato,Solapur,53.7,300,1150,800,29,1,2014
Pumpkin,Nagpur,10,700,800,750,29,1,2014
Pumpkin,Pune,3.4,800,1400,1100,29,1,2014
Raddish,Kalmeshwar,0.1,360,500,445,29,1,2014
Raddish,Khed,50,51,51,51,29,1,2014
Raddish,Nagpur,10,200,300,250,29,1,2014
Ridgeguard(Tori),Aurangabad,0.5,1500,2000,1750,29,1,2014
Ridgeguard(Tori),Mangal Wedha,0.1,2200,2200,2200,29,1,2014
Ridgeguard(Tori),Mumbai,20,1600,2000,1800,29,1,2014
Ridgeguard(Tori),Pune,2.6,2500,4000,3250,29,1,2014
Ridgeguard(Tori),Solapur,0.3,1000,3000,2500,29,1,2014
Ridgeguard(Tori),Vadgaonpeth,0.9,1000,2500,2000,29,1,2014
Snakeguard,Mumbai,20,600,1000,800,29,1,2014
Snakeguard,Pune,1.1,600,1500,1050,29,1,2014
Sweet Potato,Mumbai,10,1200,1600,1400,29,1,2014
Sweet Pumpkin,Jalgaon,0.4,600,600,600,29,1,2014
Sweet Pumpkin,Mumbai,37,400,800,600,29,1,2014
Sweet Pumpkin,Pune,3.4,500,1000,750,29,1,2014
Tomato,Amarawati,2,500,600,550,29,1,2014
Tomato,Aurangabad,14.3,300,400,350,29,1,2014
Tomato,Jalgaon,3.5,300,500,400,29,1,2014
Tomato,Junnar(Narayangaon),94,50,100,75,29,1,2014
Tomato,Kalmeshwar,0.3,160,300,255,29,1,2014
Tomato,Karad,4.2,400,600,500,29,1,2014
Tomato,Mangal Wedha,2.6,100,400,200,29,1,2014
Tomato,Mumbai,283,500,900,700,29,1,2014
Tomato,Nagpur,20,200,300,250,29,1,2014
Tomato,,,200,300,250,29,1,2014
Tomato,Patan,0.9,400,600,500,29,1,2014
Tomato,Pune,165.1,300,700,500,29,1,2014
Tomato,Pune(Khadiki),8.1,300,600,450,29,1,2014
Tomato,Pune(Pimpri),1.9,400,800,600,29,1,2014
Tomato,Satara,3.1,200,600,400,29,1,2014
Tomato,Solapur,39.1,50,300,200,29,1,2014
Tomato,Vadgaonpeth,6,300,500,400,29,1,2014
Tomato,Vai,6,600,700,650,29,1,2014
Bajra(Pearl Millet),Ahmednagar,4.1,1400,1900,1650,30,1,2014
Bajra(Pearl Millet),Dondaicha,1.5,1330,1330,1330,30,1,2014
Bajra(Pearl Millet),Jalgaon,1.8,1825,1825,1825,30,1,2014
Bajra(Pearl Millet),Jamkhed,1.1,1300,1500,1400,30,1,2014
Bajra(Pearl Millet),Kolhapur(Laxmipuri),4,1700,1800,1750,30,1,2014
Bajra(Pearl Millet),Lonand,5.1,1250,1705,1500,30,1,2014
Bajra(Pearl Millet),Pune,2.3,2150,2300,2225,30,1,2014
Bajra(Pearl Millet),Shevgaon,3.7,1275,1500,1351,30,1,2014
Bajra(Pearl Millet),Shevgaon(Bodhegaon),0.5,1300,1450,1300,30,1,2014
Bajra(Pearl Millet),Shirur,2.6,1251,1500,1351,30,1,2014
Bajra(Pearl Millet),Shrirampur,1.2,1311,1601,1500,30,1,2014
Jowar(Sorgham),Ahmednagar,9.4,1600,1800,1700,30,1,2014
Jowar(Sorgham),Amarawati,0.4,2000,2100,2050,30,1,2014
Jowar(Sorgham),Gangapur,10,1100,1200,1175,30,1,2014
Jowar(Sorgham),Jalgaon,0.2,1750,1750,1750,30,1,2014
Jowar(Sorgham),Jamkhed,12.7,1550,2300,1925,30,1,2014
Jowar(Sorgham),Karanja,4,1600,1830,1690,30,1,2014
Jowar(Sorgham),Lonand,3.2,1550,1900,1750,30,1,2014
Jowar(Sorgham),Sangli,4.6,1600,2600,2100,30,1,2014
Jowar(Sorgham),Shahada,0.1,1600,1600,1600,30,1,2014
Jowar(Sorgham),Shevgaon,2.3,1600,1631,1625,30,1,2014
Maize,Jamner(Neri),2.5,1310,1310,1310,30,1,2014
Maize,Kolhapur(Laxmipuri),4,1350,1350,1350,30,1,2014
Maize,Mangal Wedha,27.5,1310,1310,1310,30,1,2014
Maize,Pune,7.2,1325,1400,1362,30,1,2014
Maize,Shahada,0.4,1470,1535,1470,30,1,2014
Paddy(Dhan),Brahmpuri,47,1900,1950,1925,30,1,2014
Paddy(Dhan),Varora,7.5,1900,2250,2075,30,1,2014
Rice,Kolhapur(Laxmipuri),50,1800,5400,3600,30,1,2014
Rice,Mangaon,0.7,1800,3000,2800,30,1,2014
Rice,Mumbai,145.7,12000,13500,12500,30,1,2014
Rice,Solapur,59.2,2180,5800,4000,30,1,2014
Rice,Tumsar,3.3,2611,3960,3285,30,1,2014
Wheat,Akhadabalapur,2.9,1800,1800,1800,30,1,2014
Wheat,Akola,2.4,1611,1700,1655,30,1,2014
Wheat,Amarawati,0.4,1900,2100,2000,30,1,2014
Wheat,Chikali,3.5,1600,2100,1850,30,1,2014
Wheat,Chopada,0.4,1201,1551,1501,30,1,2014
Wheat,Dhule,14.3,1570,2200,1950,30,1,2014
Wheat,Dondaicha,18.4,1500,2081,1900,30,1,2014
Wheat,Dondaicha(Sindhkheda),0.6,1525,1800,1800,30,1,2014
Wheat,Karanja,5,1790,2000,1925,30,1,2014
Wheat,Katol,3,1629,1725,1690,30,1,2014
Wheat,Khamgaon,1.1,1700,1750,1725,30,1,2014
Wheat,Kolhapur(Laxmipuri),55,2475,2850,2675,30,1,2014
Wheat,Kopargaon,6.9,1565,2100,1775,30,1,2014
Wheat,Lasur Station,0.2,1550,2350,2350,30,1,2014
Wheat,Lonand,1,1500,2000,1800,30,1,2014
Wheat,Mumbai,671.3,2100,3600,3100,30,1,2014
Wheat,Nagpur,0.4,1450,1774,1620,30,1,2014
Wheat,Nandurbar,3.6,1500,2286,2000,30,1,2014
Wheat,Pune,44,2000,2200,2100,30,1,2014
Wheat,,,2000,2600,2300,30,1,2014
Wheat,,,3600,4600,4100,30,1,2014
Wheat,Pusad,1.1,1600,1650,1650,30,1,2014
Wheat,Rahuri(Vambori),0.9,1981,2200,2090,30,1,2014
Wheat,Sangli,7,1600,2600,2100,30,1,2014
Wheat,Shahada,1.9,1649,2263,1821,30,1,2014
Wheat,Shegaon,0.3,1300,1300,1300,30,1,2014
Wheat,Shirpur,7.8,1500,2400,1851,30,1,2014
Wheat,Shrirampur,3.2,1460,2051,1950,30,1,2014
Wheat,Solapur,16.6,2100,2825,2500,30,1,2014
Wheat,Telhara,5,1500,1700,1600,30,1,2014
Wheat,Tumsar,0.9,1550,1600,1575,30,1,2014
Wheat,Wardha,0.2,1500,1600,1550,30,1,2014
Wheat,Washim,1.5,1700,1881,1750,30,1,2014
Cashewnuts,Mumbai,9.6,50000,60000,53900,30,1,2014
Cotton,Akhadabalapur,18.5,5000,5200,5100,30,1,2014
Cotton,Arvi,304.3,5100,5125,5110,30,1,2014
Cotton,Basmat,3,5075,5100,5090,30,1,2014
Cotton,Bhokar,228.1,4950,5025,4970,30,1,2014
Cotton,Chimur,2,4800,5000,4900,30,1,2014
Cotton,Darwha,22.6,4900,5000,4950,30,1,2014
Cotton,Deoulgaon Raja,402,4765,5265,5200,30,1,2014
Cotton,Gangapur,30,5300,5400,5350,30,1,2014
Cotton,Jawala-Bajar,50.4,5100,5200,5150,30,1,2014
Cotton,Kalmeshwar,205.8,4780,5060,5000,30,1,2014
Cotton,Katol,39,5000,5050,5025,30,1,2014
Cotton,Khamgaon,72.9,4900,5185,5042,30,1,2014
Cotton,Kille Dharur,230.9,5076,5225,5200,30,1,2014
Cotton,Kinwat,9.4,4700,4900,4800,30,1,2014
Cotton,Korpana,9.4,4800,4925,4850,30,1,2014
Cotton,Nandurbar,47,5000,5300,5150,30,1,2014
Cotton,Parbhani,200,5160,5195,5170,30,1,2014
Cotton,Partur,60,4970,5051,5000,30,1,2014
Cotton,Pulgaon,343.5,5000,5111,5085,30,1,2014
Cotton,Rajura,57.8,4950,4980,4973,30,1,2014
Cotton,Samudrapur,282,5000,5060,5030,30,1,2014
Cotton,Savner,60,4900,5000,4950,30,1,2014
Cotton,Selu,200,5075,5270,5230,30,1,2014
Cotton,Shevgaon,116.4,4700,5200,5050,30,1,2014
Cotton,Sindi,33.5,4950,5050,5000,30,1,2014
Cotton,Telhara,28.5,4500,5000,4600,30,1,2014
Cotton,Vani,661.9,4850,5000,4950,30,1,2014
Cotton,Varora,351,4900,5030,4965,30,1,2014
Cotton,Wardha,50,5000,5095,5050,30,1,2014
Cotton,ZariZamini,186.7,4700,4980,4920,30,1,2014
Tamarind Fruit,Ahmednagar,0.1,6001,6001,6001,30,1,2014
Tamarind Fruit,Mumbai,15.5,4500,6500,5500,30,1,2014
Tamarind Fruit,Pune,2.2,4400,4500,4450,30,1,2014
Apple,Amarawati,2.8,5714,7500,6607,30,1,2014
Apple,Mumbai,74.2,1500,4700,3100,30,1,2014
Apple,Nagpur,8.8,4500,6500,5500,30,1,2014
Apple,Solapur,31.5,550,2200,1300,30,1,2014
Banana,Nagpur,3.7,450,550,500,30,1,2014
Banana,Pandharpur,8,1091,1292,1280,30,1,2014
Chikoos(Sapota),Amarawati,0.4,1500,2250,1875,30,1,2014
Chikoos(Sapota),Mumbai,51,600,1400,1000,30,1,2014
Chikoos(Sapota),Nagpur,38.9,1200,1500,1350,30,1,2014
Chikoos(Sapota),Solapur,13,110,110,110,30,1,2014
Grapes,Amarawati,5,3500,5500,4500,30,1,2014
Grapes,Jalgaon,0.6,2500,4000,3500,30,1,2014
Grapes,Mumbai,45.9,3000,4500,3750,30,1,2014
Grapes,Nagpur,25.5,4000,6000,5000,30,1,2014
Grapes,Solapur,6.7,50,145,100,30,1,2014
Guava,Mumbai,9.1,700,2400,1550,30,1,2014
Guava,Solapur,4.9,200,200,200,30,1,2014
Jack Fruit,Nagpur,10,600,700,650,30,1,2014
Lime,Amarawati,0.5,1250,1750,1500,30,1,2014
Lime,Jalgaon,0.7,1400,2000,1600,30,1,2014
Lime,Khamgaon,11.6,300,650,475,30,1,2014
Lime,Nagpur,3,60,70,65,30,1,2014
Lime,Solapur,7.9,200,2650,1100,30,1,2014
Orange,Amarawati,10,600,1200,900,30,1,2014
Orange,Jalgaon,0.8,1200,1500,1300,30,1,2014
Orange,Mumbai,112.7,1000,3000,2000,30,1,2014
Orange,Nagpur,470.7,1000,2300,2150,30,1,2014
Pine Apple,Mumbai,27,1500,3200,2350,30,1,2014
Pine Apple,Nagpur,13.7,1400,1600,1500,30,1,2014
Pomegranate,Amarawati,0.7,5000,8000,6500,30,1,2014
Pomegranate,Mumbai,43.2,6500,7500,7000,30,1,2014
Pomegranate,Nagpur,26.7,4000,5000,4500,30,1,2014
Pomegranate,Sangamner,5.9,5000,11000,8000,30,1,2014
Pomegranate,Solapur,44.3,2000,14000,5100,30,1,2014
Sweet Lime,Amarawati,15,700,1200,950,30,1,2014
Sweet Lime,Mumbai,170,700,2700,1700,30,1,2014
Water Melon,Mumbai,267,600,1100,850,30,1,2014
Water Melon,Shrirampur,0.6,800,1000,900,30,1,2014
Ox,Khamgaon,13.3,10000,17000,13500,30,1,2014
She Buffalo,Khamgaon,21.7,15000,40000,27500,30,1,2014
Groundnut,Kolhapur(Laxmipuri),7,6700,6700,6700,30,1,2014
Groundnut,Mumbai,30.5,4800,6800,5800,30,1,2014
Groundnut,Pune,7.2,5400,5800,5600,30,1,2014
Mustard,Mumbai,2,3500,4500,4000,30,1,2014
Soyabean,Aarni,90,3200,3550,3325,30,1,2014
Soyabean,Akola,309.3,3350,3569,3460,30,1,2014
Soyabean,Amarawati,0.4,3350,3521,3400,30,1,2014
Soyabean,Bhiwapur,40,3000,3450,3225,30,1,2014
Soyabean,Chikali,182.5,2750,3878,3314,30,1,2014
Soyabean,Chopada,0.5,3101,3152,3151,30,1,2014
Soyabean,Jawala-Bajar,6,3450,3600,3550,30,1,2014
Soyabean,Kalmeshwar,8.5,2580,3721,3175,30,1,2014
Soyabean,Karanja,600,3300,3590,3450,30,1,2014
Soyabean,Katol,100.1,2700,3600,3450,30,1,2014
Soyabean,Khamgaon,521.2,3300,3620,3460,30,1,2014
Soyabean,Kopargaon,10.3,3000,3625,3575,30,1,2014
Soyabean,Lasur Station,2.1,2900,3651,3651,30,1,2014
Soyabean,Nagpur,4.4,2651,3730,3190,30,1,2014
Soyabean,Nandurbar,2.5,3500,3602,3550,30,1,2014
Soyabean,Pandhakawada,15,3200,3550,3400,30,1,2014
